total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,log_total_cases,log_total_deaths,log_population_density,log_reproduction_rate,iso_code,continent,location,date,hdi_category,stringency_category,aged_65_older_category,density_category,new_deaths_log,new_cases_log
12984956.0,31359.0,64324.0,331433.0,1240.0,2746.7140000000004,61088.597,147.531,302.617,1559.249,5.834,12.922,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.113440482345022,5.520395747910691,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1617494400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.093421685162235,4.496362205115513
13013601.0,28645.0,62855.143,332752.0,1319.0,2698.0,61223.359000000004,134.762,295.70599999999996,1565.454,6.205,12.693,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.114397487033252,5.522120674473846,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1617580800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1202447955463652,4.457048826585631
13100580.0,86979.0,63210.143,336947.0,4195.0,2757.2859999999996,61632.558,409.199,297.376,1585.19,19.736,12.972000000000001,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.117290523535417,5.52756159399383,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1617667200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.622731965164719,4.939414410262193
13193205.0,92625.0,63494.0,340776.0,3829.0,2751.571,62068.318,435.76099999999997,298.712,1603.204,18.014,12.945,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.12035031068915,5.532469000899263,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1617753600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.583085366347688,4.966728220987385
13279857.0,86652.0,62859.0,345025.0,4249.0,2820.143,62475.977999999996,407.66,295.724,1623.193,19.99,13.267999999999999,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.123193398492444,5.53785056454772,1.398634324538392,0.0,BRA,South America,Brazil,1617840000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.6282867310895144,4.937778591042317
13373174.0,93317.0,66156.0,348718.0,3693.0,2930.2859999999996,62914.994000000006,439.01599999999996,311.235,1640.567,17.374000000000002,13.786,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.126234495301723,5.542474365210549,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1617926400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.5673793076509788,4.969960768437313
13445006.0,71832.0,70201.286,351334.0,2616.0,3020.143,63252.933,337.93800000000005,330.267,1652.874,12.307,14.208,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.128561000368641,5.545720180244285,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1618012800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4176377396522297,4.856317958551798
13482023.0,37017.0,71009.571,353137.0,1803.0,3100.571,63427.082,174.149,334.069,1661.3570000000002,8.482000000000001,14.587,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.129755063699121,5.547943223238515,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1618099200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.255995726722402,4.5684012189485
13517808.0,35785.0,72029.571,354617.0,1480.0,3123.571,63595.435,168.35299999999998,338.86800000000005,1668.319,6.962999999999999,14.695,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.130906273655581,5.549759551426271,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1618185600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1702617153949575,4.553701021549961
13599994.0,82186.0,71344.857,358425.0,3808.0,3068.2859999999996,63982.084,386.65,335.647,1686.234,17.915,14.435,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.133538716769668,5.554398293912494,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1618272000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.580696939712437,4.914797843810398
13673507.0,73513.0,68614.571,361884.0,3459.0,3015.429,64327.931,345.847,322.802,1702.5079999999998,16.273,14.186,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.135879917304595,5.558569382043485,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1618358400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.5389505620143615,4.866364146281918
13746681.0,73174.0,66689.143,365444.0,3560.0,2917.0,64672.183,344.25199999999995,313.744,1719.256,16.748,13.722999999999999,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.138197854720453,5.562820835864861,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1618444800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.5514499979728753,4.864356796053565
13832455.0,85774.0,65611.571,368749.0,3305.0,2861.571,65075.712999999996,403.53,308.67400000000004,1734.8039999999999,15.549000000000001,13.462,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.140899266033598,5.5667308512368745,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1618531200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.519171463821659,4.933355663516162
13900091.0,67636.0,65012.143,371678.0,2929.0,2906.2859999999996,65393.91099999999,318.198,305.85400000000004,1748.5839999999998,13.78,13.673,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.1430176434676556,5.570166855523044,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1618617600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4667193716815987,4.830177915464808
13943071.0,42980.0,65864.0,373335.0,1657.0,2885.429,65596.113,202.202,309.862,1756.38,7.795,13.575,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.144358438859951,5.572098706760843,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1618704000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.219322508419337,4.633266411155424
13973695.0,30624.0,65126.71400000001,374682.0,1347.0,2866.429,65740.186,144.07299999999998,306.393,1762.717,6.337000000000001,13.485,0.96,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.145311259795485,5.573662829767281,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1618790400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.129367595722986,4.48606191609675
14043076.0,69381.0,63297.429000000004,378003.0,3321.0,2796.857,66066.593,326.408,297.78700000000003,1778.34,15.624,13.158,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.147462246220337,5.57749524660515,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1618876800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.5212688755983854,4.841240555110424
14122795.0,79719.0,64184.0,381475.0,3472.0,2798.7140000000004,66441.637,375.043,301.95799999999997,1794.675,16.334,13.167,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.1499206551402885,5.581466081693759,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1618963200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.540579716504454,4.9015618422461396
14167973.0,45178.0,60184.570999999996,383502.0,2027.0,2579.714,66654.179,212.543,283.142,1804.211,9.536,12.136,0.95,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.151307720544936,5.583767633178608,1.398634324538392,-0.022276394711152253,BRA,South America,Brazil,1619049600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3068537486930087,4.654927001082143
14237078.0,69105.0,57803.28599999999,386416.0,2914.0,2523.857,66979.289,325.10900000000004,271.939,1817.92,13.709000000000001,11.874,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.153420864392687,5.587055100579503,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1619136000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4644895474339714,4.839509471308361
14308215.0,71137.0,58303.429000000004,389492.0,3076.0,2544.857,67313.957,334.66900000000004,274.29200000000003,1832.391,14.470999999999998,11.972000000000001,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.155585457379369,5.59049854187627,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1619222400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4879863311293935,4.852095546105342
14340787.0,32572.0,56816.570999999996,390797.0,1305.0,2494.571,67467.195,153.237,267.297,1838.531,6.138999999999999,11.735999999999999,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.15657298538887,5.5919512211459,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1619308800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1156105116742996,4.512844426120799
14369423.0,28636.0,56532.570999999996,391936.0,1139.0,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.595999999999998,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.157439329515775,5.59321515601011,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1619395200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0565237240791006,4.456912353745796
14441563.0,72140.0,56926.71400000001,395022.0,3086.0,2431.286,67941.302,339.38699999999994,267.816,1858.408,14.517999999999999,11.437999999999999,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.159614199157494,5.596621283506303,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1619481600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4893959217271293,4.858176137982344
14521289.0,79726.0,56927.71400000001,398185.0,3163.0,2387.143,68316.378,375.07599999999996,267.82,1873.2879999999998,14.880999999999998,11.23,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.162005168756673,5.600084895721705,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1619568000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.500099191915723,4.901599975287317
14590678.0,69389.0,60386.429000000004,401186.0,3001.0,2526.286,68642.82400000001,326.445,284.092,1887.406,14.118,11.885,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.164075473169485,5.603345769241618,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1619654400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.477265995424853,4.841290628697786
14659011.0,68333.0,60276.143,403781.0,2595.0,2480.714,68964.30099999999,321.47700000000003,283.573,1899.615,12.208,11.671,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.166104670732707,5.606145879270094,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1619740800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.414137362184477,4.834630487821257
14725975.0,66964.0,59680.0,406437.0,2656.0,2420.714,69279.337,315.03700000000003,280.769,1912.11,12.495,11.388,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.168084058848053,5.608993237081946,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1619827200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.42422807069598,4.825841387727776
14754910.0,28935.0,59160.429000000004,407639.0,1202.0,2406.0,69415.464,136.127,278.324,1917.765,5.655,11.319,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.168936564793445,5.6102757275290385,1.398634324538392,0.0,BRA,South America,Brazil,1619913600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.079904467666721,4.461423486699566
14779529.0,24619.0,58586.570999999996,408622.0,983.0,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.169660594007364,5.611321745119222,1.398634324538392,0.0,BRA,South America,Brazil,1620000000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.9925535178321354,4.3912704083311995
14856888.0,77359.0,59332.143,411588.0,2966.0,2366.571,69895.226,363.941,279.132,1936.3429999999998,13.954,11.134,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.171927849399898,5.614462704259117,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1620086400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.472171146692363,4.888510847097581
14930183.0,73295.0,58413.429000000004,414399.0,2811.0,2316.286,70240.048,344.82099999999997,274.81,1949.568,13.225,10.897,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.1740651309268415,5.617418698727993,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1620172800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.4488608456074408,4.865074349177635
15003563.0,73380.0,58983.570999999996,416949.0,2550.0,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594000000000001,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.176194406221656,5.620082936572981,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1620259200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.406540180433955,4.865577707419929
15082449.0,78886.0,60491.143,419114.0,2165.0,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.178471865461605,5.622332168161918,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1620345600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.3354579006893843,4.896999935246957
15145879.0,63430.0,59986.28599999999,421316.0,2202.0,2125.571,71254.804,298.411,282.21,1982.109,10.359000000000002,10.0,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.18029448293609,5.624607952314044,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1620432000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.342817314635733,4.8022947113974634
15184790.0,38911.0,61411.429000000004,422340.0,1024.0,2100.143,71437.863,183.05900000000003,288.914,1986.9270000000001,4.817,9.88,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.181408790164601,5.625662215586892,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1620518400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.010299956639812,4.590072392173602
15209990.0,25200.0,61494.429000000004,423229.0,889.0,2086.714,71556.418,118.555,289.305,1991.109,4.1819999999999995,9.817,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.182128928520701,5.6265754182626475,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1620604800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.9489017609702137,4.401400540781544
15282705.0,72715.0,60831.0,425540.0,2311.0,1993.1429999999998,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.184200230064413,5.628940389245031,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1620691200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.3637999454791094,4.861624008455594
15359397.0,76692.0,61316.28599999999,428034.0,2494.0,1947.8570000000002,72259.314,360.80300000000005,288.467,2013.715,11.732999999999999,9.164,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.186374165909482,5.631478267671852,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1620777600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.396896449142524,4.88475006359618
15433989.0,74592.0,61489.429000000004,430417.0,2383.0,1924.0,72610.23700000001,350.923,289.281,2024.9260000000002,11.210999999999999,9.052,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.188478186386852,5.633889416144366,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1620864000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.377124042346456,4.8726922518404825
15519525.0,85536.0,62439.429000000004,432628.0,2211.0,1930.5710000000001,73012.647,402.41,293.75,2035.3270000000002,10.402000000000001,9.083,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.190878424845121,5.636114623868618,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1620950400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,3.344588742578714,4.932148937076443
15586534.0,67009.0,62950.71400000001,434715.0,2087.0,1914.1429999999998,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.192749551235935,5.638204625939252,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1621036800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3195224490654542,4.826133136847682
15627243.0,40709.0,63207.570999999996,435751.0,1036.0,1915.8570000000002,73519.413,191.518,297.36400000000003,2050.02,4.874,9.013,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.193882365383216,5.639238392440627,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1621123200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0153597554092144,4.609690434243413
15657391.0,30148.0,63914.429000000004,436537.0,786.0,1901.1429999999998,73661.246,141.833,300.69,2053.718,3.698,8.943999999999999,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.194719397013084,5.640021059530311,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1621209600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.895422546039408,4.479258506599752
15732836.0,75445.0,64304.429000000004,439050.0,2513.0,1930.0,74016.182,354.936,302.524,2065.54,11.823,9.08,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.196807015575264,5.642513981489473,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1621296000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.400192488592576,4.877630462874188
15812055.0,79219.0,64665.429000000004,441691.0,2641.0,1951.0,74388.87400000001,372.691,304.223,2077.965,12.425,9.179,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.1989883163055755,5.645118550061745,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1621382400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.421768401206924,4.8988293559018645
15894094.0,82039.0,65729.286,444094.0,2403.0,1953.8570000000002,74774.832,385.958,309.228,2089.27,11.305,9.192,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.201235777169649,5.647474905611203,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1621468800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3807537708039,4.914020357972185
15970949.0,76855.0,64489.143,446309.0,2215.0,1954.4289999999999,75136.401,361.57,303.393,2099.6910000000003,10.421,9.195,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.203330722852206,5.649635644651256,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1621555200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3453737305590883,4.88567212690112
16047439.0,76490.0,65843.571,448208.0,1899.0,1927.5710000000001,75496.253,359.852,309.765,2108.625,8.934,9.068,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.205405733506417,5.651479603927843,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1621641600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2785249647370174,4.883604660922292
16083258.0,35819.0,65145.0,449068.0,860.0,1902.4289999999999,75664.766,168.513,306.47900000000004,2112.6710000000003,4.046,8.95,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.206374028747034,5.652312108906925,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1621728000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.934498451243568,4.554113456986374
16120756.0,37498.0,66195.0,449858.0,790.0,1903.0,75841.178,176.412,311.41900000000004,2116.387,3.717,8.953,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.207385404648327,5.653075448111778,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1621814400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8976270912904414,4.574008104737666
16194209.0,73453.0,65910.429,452031.0,2173.0,1854.4289999999999,76186.743,345.565,310.08,2126.61,10.222999999999999,8.724,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.209359739914904,5.65516821947351,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1621900800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3370597263205246,4.866009538136335
16274695.0,80486.0,66091.429,454429.0,2398.0,1819.714,76565.394,378.652,310.932,2137.8920000000003,11.282,8.561,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.211512858311924,5.6574660386758895,1.398634324538392,0.0,BRA,South America,Brazil,1621987200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.37984917876283,4.905720344324213
16342162.0,67467.0,64009.71400000001,456674.0,2245.0,1797.1429999999998,76882.798,317.403,301.138,2148.453,10.562000000000001,8.455,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.213309511349267,5.659606286452721,1.398634324538392,0.0,BRA,South America,Brazil,1622073600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.351216345339342,4.829091399166523
16391930.0,49768.0,60140.143,459045.0,2371.0,1819.4289999999999,77116.93400000001,234.137,282.933,2159.6079999999997,11.155,8.56,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.214630090788536,5.661855261340629,1.398634324538392,0.0,BRA,South America,Brazil,1622160000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3749315539781883,4.696950188334613
16471600.0,79670.0,60594.429000000004,461057.0,2012.0,1835.5710000000001,77491.747,374.81300000000005,285.07099999999997,2169.074,9.466000000000001,8.636000000000001,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.216735787234183,5.663754620086397,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622246400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.30362797638389,4.901294817165567
16515120.0,43520.0,61694.570999999996,461931.0,874.0,1837.5710000000001,77696.49,204.743,290.246,2173.185,4.112,8.645,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.217881733652531,5.6645771085491585,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622332800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.941511432634403,4.638688886690123
16545554.0,30434.0,60685.429000000004,462791.0,860.0,1847.5710000000001,77839.66900000001,143.179,285.499,2177.231,4.046,8.692,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.218681313358362,5.665384904539991,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622419200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.934498451243568,4.483359036280687
16624480.0,78926.0,61467.28599999999,465199.0,2408.0,1881.1429999999998,78210.981,371.31300000000005,289.177,2188.56,11.329,8.85,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.220748069814992,5.667638772490313,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1622505600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.381656482585787,4.897220093151909
